Experiment,Year,section,start date,end date,operation,operation_type,application_method,orig_operation,amount,amount unit,water,water unit,tank mix,plot,variety,dressing,machine
RWF3,2008,wheat,19/05/2008,,Starane 2,chemical pest control process,,Starane 2 wheat 0.75,0.75,l/ha,200,l/ha,,,,,
RWF3,2008,all plots,31/05/2008,,Amistar Opti,chemical pest control process,,Amistar Opli 1.25,1.25,l/ha,200,l/ha,,,,,
RWF3,2008,all plots,31/05/2008,,Opus Team,chemical pest control process,,Opus Team 1.00,1,l/ha,200,l/ha,,,,,
RWF3,2008,fallow,02/06/2008,,power harrowed,tillage process,,Power harrowed fallow plot,,,,,,,,,
RWF3,2008,paths,16/06/2008,,Mow / Rotavate paths,tillage process,,Mow / Rotavate paths,,,,,,,,,
RWF3,2008,fallow,14/07/2008,,flexitined,tillage process,,Flexitined - Fallow plots,,,,,,,,,
RWF3,2008,fallow,15/07/2008,,power harrowed,tillage process,,Power harrowed fallow plot,,,,,,,,,
RWF3,2008,all plots,25/07/2008,,"Rogue wild oats, thistles, weeds",hand picking process,,Rogue wild oats/thistles^weeds,,,,,,,,,
RWF3,2009,all plots,10/10/2008,,ploughed - thrown north,tillage process,,PliouglVN,,,,,,,,,
RWF3,2009,all plots,11/10/2008,,cultipressed,tillage process,,cultipressed,,,,,,,,,
RWF3,2009,wheat,20/10/2008,,combination drilled,seeding process,,Combination Drilled Ss Hereward tr Redigo Deter 400.00 seeds/m2,400,seeds/m2,,,,,Hereward,Redigo Deter,
RWF3,2009,all plots,17/12/2008,,Stomp 400 SC,chemical pest control process,,Stomp 400 SC,3.3,l/ha,,,,,,,
RWF3,2009,all plots,17/12/2008,,Arelon 500,chemical pest control process,,Arelon 500,3,l/ha,,,,,,,
RWF3,2009,all plots,17/12/2008,,Hallmark with Zeon Technology,chemical pest control process,,Hallmark with Zeon Technology,50,ml/ha,,,,,,,
RWF3,2009,fallow,26/03/2009,,springtined,tillage process,,Springtined - Fallow area only,,,,,,,,,
RWF3,2009,all plots,20/04/2009,,Cherokee,chemical pest control process,,Cherokee,1,l/ha,,,,,,,
RWF3,2009,all plots,02/05/2009,,Splice,chemical pest control process,,Splice,1,l/ha,,,,,,,
RWF3,2009,all plots,02/05/2009,,Bravo 500,chemical pest control process,,Bravo 500,1,l/ha,,,,,,,
RWF3,2009,all plots,02/05/2009,,Talus,chemical pest control process,,Talus,0.13,l/ha,,,,,,,
RWF3,2009,all plots,02/05/2009,,BASF 3C Chlormequat 720,chemical pest control process,,BASF 3C Chlormequat 720,225,l/ha,,,,,,,
RWF3,2009,all plots,04/05/2009,,Ally Max SX,chemical pest control process,,Ally Max SX,42,g/ha,,,,,,,
RWF3,2009,all plots,04/05/2009,,Agrguard Fluroxypyr,chemical pest control process,,Agrguard Fluroxypyr,0.75,l/ha,,,,,,,
RWF3,2009,all plots,28/05/2009,,Brutus,chemical pest control process,,Brus,1.5,l/ha,,,,,,,
RWF3,2009,all plots,28/05/2009,,Amistar Opti,chemical pest control process,,Amistar Opti,1.25,l/ha,,,,,,,
RWF3,2009,paths,02/06/2009,,Mow / Rotavate paths,tillage process,,Mow / Rotavate paths,,,,,,,,,
RWF3,2009,fallow,03/08/2009,,rotavated,tillage process,,rotovated fallows,,,,,,,,,
RWF3,2009,wheat,15/08/2009,,"combine harvested, plots for yield.",harvesting process,,"combine harvested, plots for yield.",,,,,,,,,
RWF3,2010,all plots,30/09/2009,,ploughed,tillage process,,Plough,,,,,,,,,
RWF3,2010,all plots,01/10/2009,,cultipressed,tillage process,,cultipressed,,,,,,,,,
RWF3,2010,wheat,22/09/2010,,removed bales,removal process,,,,,,,,,,,
RWF3,2010,all plots,05/10/2009,,Liberator,chemical pest control process,,Liberator - 200 It water,0.6,l/ha,200,l/ha,,,,,
RWF3,2010,wheat,05/10/2009,,combination drilled (145 kg/ha),seeding process,,combination drilled,350,seeds/m2,,,,,Hereward,,
RWF3,2010,all plots,10/04/2010,,Cherokee,chemical pest control process,,Cherokee - 146,1,l/ha,146,l/ha,,,,,
RWF3,2010,all plots,18/04/2010,,Attribut,chemical pest control process,,Attribut - 146 It water,100,g/ha,146,l/ha,,,,,
RWF3,2010,all plots,18/04/2010,,Amber,chemical pest control process,,Amber - 146 It water,1,l/ha,146,l/ha,,,,,
RWF3,2010,all plots,18/04/2010,,Oxytril CM,chemical pest control process,,Onxytril CM - 146 It water,1,l/ha,146,l/ha,,,,,
RWF3,2010,fallow,27/04/2010,,flexitined,tillage process,,Flexitined - Fallow plots,,,,,,,,,
RWF3,2010,fallow,27/04/2010,,power harrowed,tillage process,,Power harrowed fallow plot,,,,,,,,,
RWF3,2010,all plots,06/05/2010,,Bravo 500,chemical pest control process,,Bravo 500 - 200 It water,1,l/ha,200,l/ha,,,,,
RWF3,2010,all plots,06/05/2010,,Tracker,chemical pest control process,,Tracker - 200 It water,1,l/ha,200,l/ha,,,,,
RWF3,2010,all plots,06/05/2010,,Chlormequat 3C,chemical pest control process,,Chlormequat 3C - 200 It water,2.25,l/ha,200,l/ha,,,,,
RWF3,2010,all plots,18/05/2010,,Tomahawk,chemical pest control process,,Tomahawk,1,l/ha,,,,,,,
RWF3,2010,all plots,18/05/2010,,Cleancrop Gallifrey,chemical pest control process,,Cleancrop Gallifrey,1,l/ha,,,,,,,
RWF3,2010,fallow,20/05/2010,,rotavated,tillage process,,Rotavate - fallow areas,,,,,,,,,
RWF3,2010,all plots,02/06/2010,,Comet,chemical pest control process,,Comet - 200 It water,0.6,l/ha,200,l/ha,,,,,
RWF3,2010,all plots,02/06/2010,,Opus,chemical pest control process,,Opus - 200 It water,0.6,l/ha,200,l/ha,,,,,
RWF3,2010,fallow,21/07/2010,,rotavated,tillage process,,rotovated fallows,,,,,,,,,
RWF3,2010,wheat,31/08/2010,,"combine harvested, plots for yield.",harvesting process,,"combine harvested, plots for yield.",,,,,,,,,
RWF3,2010,wheat,31/08/2010,,"Sample, bale and weigh straw",baling process,,"Sample, bale and weigh straw",,,,,,,,,
RWF3,2010,wheat,03/09/2010,,Combine harvest discards,harvesting process,,Combine harvest discards,,,,,,,,,
RWF3,2010,wheat,04/09/2010,,Baled,baling process,,Baled,,,,,,,,,
RWF3,2011,all plots,10/10/2010,,ploughed,tillage process,,ploughed,,,,,,,,,
RWF3,2011,all plots,13/10/2010,,cultipressed,tillage process,,cultipressed,,,,,,,,,
RWF3,2011,all plots,15/10/2010,,drilled (158 kg/ha),seeding process,,Drilled Hereward trt Redigo Deter - 350 seeds / metre sq,350,seeds/m2,,,,,Hereward,Redigo Deter,
RWF3,2011,all plots,16/10/2010,,rolled,land levelling process,,rolled,,,,,,,,,
RWF3,2011,all plots,17/10/2010,,Regatta,chemical pest control process,sprayed,Sprayed Regatta - water volume = 200 Itha 0.6,0.6,l/ha,200,l/ha,1,,,,
RWF3,2011,fallow,24/03/2011,,flexitined,tillage process,,Flexitined - Fallow plots,,,,,,,,,
RWF3,2011,wheat,28/03/2011,,Cherokee,chemical pest control process,sprayed,Sprayed Cherokee- Water volume = 118 It/ha. Applied to WW area only 1.25 Vha,1.25,l/ha,118,l/ha,1,,,,
RWF3,2011,fallow,13/04/2011,,flexitined,tillage process,,Flexitined - Fallow plots,,,,,,,,,
RWF3,2011,fallow,14/04/2011,,power harrowed,tillage process,,Power harrowed - Fallow section,,,,,,,,,
RWF3,2011,all plots,05/05/2011,,Bravo 500,chemical pest control process,sprayed,"Sprayed Bravo 500, 10 lhna Tracker, 1.0 l/ha Agriguard Chlormequat 720, 225 ha Ally Max 42 giha and Starane 2 - 200 I//ha water 0.75 ha",1,l/ha,200,l/ha,1,,,,
RWF3,2011,all plots,05/05/2011,,Tracker,chemical pest control process,sprayed,"Sprayed Bravo 500, 10 lhna Tracker, 1.0 l/ha Agriguard Chlormequat 720, 225 ha Ally Max 42 giha and Starane 2 - 200 I//ha water 0.75 ha",1,l/ha,200,l/ha,1,,,,
RWF3,2011,all plots,05/05/2011,,Agriguard Chlormequat 720,chemical pest control process,sprayed,"Sprayed Bravo 500, 10 lhna Tracker, 1.0 l/ha Agriguard Chlormequat 720, 225 ha Ally Max 42 giha and Starane 2 - 200 I//ha water 0.75 ha",2.25,l/ha,200,l/ha,1,,,,
RWF3,2011,all plots,05/05/2011,,Ally Max,chemical pest control process,sprayed,"Sprayed Bravo 500, 10 lhna Tracker, 1.0 l/ha Agriguard Chlormequat 720, 225 ha Ally Max 42 giha and Starane 2 - 200 I//ha water 0.75 ha",42,kg/ha,200,l/ha,1,,,,
RWF3,2011,all plots,05/05/2011,,Starane 2,chemical pest control process,sprayed,"Sprayed Bravo 500, 10 lhna Tracker, 1.0 l/ha Agriguard Chlormequat 720, 225 ha Ally Max 42 giha and Starane 2 - 200 I//ha water 0.75 ha",0.75,l/ha,200,l/ha,1,,,,
RWF3,2011,paths,16/05/2011,,cut paths,mowing process,,cut paths,,,,,,,,,
RWF3,2011,all plots,19/05/2011,,Opus,chemical pest control process,sprayed,"Sprayed Opus, 08 Comet 200, 06 lha and Bravo 500 - 100 l/ha water 10 lha",0.8,l/ha,100,l/ha,1,,,,
RWF3,2011,all plots,19/05/2011,,Comet 200,chemical pest control process,sprayed,"Sprayed Opus, 08 Comet 200, 06 lha and Bravo 500 - 100 l/ha water 10 lha",0.6,l/ha,100,l/ha,1,,,,
RWF3,2015,wheat,17/09/2015,,removed round bales from field,baling process,,,,,,,,,,,
RWF3,2011,all plots,19/05/2011,,Bravo 500,chemical pest control process,sprayed,"Sprayed Opus, 08 Comet 200, 06 lha and Bravo 500 - 100 l/ha water 10 lha",1,l/ha,100,l/ha,1,,,,
RWF3,2011,paths,23/05/2011,,cut paths,mowing process,,cut paths,,,,,,,,,
RWF3,2011,fallow,23/05/2011,,rotavated,tillage process,,rotovated fallows,,,,,,,,,
RWF3,2011,paths,20/06/2011,,cut paths,mowing process,,cut paths,,,,,,,,,
RWF3,2011,paths,01/08/2011,,cut paths,mowing process,,cut paths,,,,,,,,,
RWF3,2011,all plots,12/08/2011,,Combined O+Es - Opened up trials with commercial combine ready for yields to be taken,harvesting process,,Combined O+Es - Opened up trials with commercial combine ready for yields to be taken,,,,,,,,,
RWF3,2011,all plots,12/08/2011,,Baled O+Es - Baled area discard area cult to open out trials,tillage process,,Baled OÂ«Es - Baled area discard area cult to open out trials,,,,,,,,,
RWF3,2011,all plots,03/09/2011,,Combined for yields,harvesting process,,Combined for yields,,,,,,,,,
RWF3,2011,all plots,03/09/2011,,Straw weighed,weighing process,,Straw weights,,,,,,,,,
RWF3,2012,all plots,03/10/2011,,ploughed,tillage process,,ploughed,,,,,,,,,
RWF3,2012,all plots,04/10/2011,,cultipressed,tillage process,,Culipressed -,,,,,,,,,
RWF3,2012,all plots,12/10/2011,,rolled,land levelling process,,rolled,,,,,,,,,
RWF3,2012,all plots,14/10/2011,,Liberator,chemical pest control process,sprayed,Sprayed Liberator in 200l/ha of water,0.6,l/ha,200,l/ha,1,,,,
RWF3,2012,wheat,22/02/2012,,drilled,seeding process,,Drilled Crusoe trt Redigo Deter,450,seeds/m2,,,,,Crusoe,Redigo Deter,
RWF3,2012,all plots,22/03/2012,,Cherokee SE,chemical pest control process,sprayed,Sprayed Cherokee SE and Justice in 200Vha of Ch@1.0 water,1,l/ha,200,l/ha,1,,,,
RWF3,2012,all plots,22/03/2012,,Justice,chemical pest control process,sprayed,Sprayed Cherokee SE and Justice in 200Vha of Ch@1.0 water,0.125,l/ha,200,l/ha,1,,,,
RWF3,2012,fallow,10/04/2012,,rotavated,tillage process,,Rotovated lallow areas -,,,,,,,,,
RWF3,2012,all plots,05/05/2012,,Ally Max,chemical pest control process,sprayed,Sprayed Ally Max,42,g/ha,200,l/ha,1,,,,
RWF3,2012,all plots,05/05/2012,,Bravo 500,chemical pest control process,sprayed,Sprayed Bravo 500,1,l/ha,200,l/ha,1,,,,
RWF3,2012,all plots,05/05/2012,,Tracker,chemical pest control process,sprayed,Sprayed Tracker,1,l/ha,200,l/ha,1,,,,
RWF3,2012,all plots,05/05/2012,,Agriguard,chemical pest control process,sprayed,Sprayed Agriguard,2.25,l/ha,200,l/ha,1,,,,
RWF3,2012,all plots,05/05/2012,,Starane 2,chemical pest control process,sprayed,Sprayed Starane 2,0.5,l/ha,200,l/ha,1,,,,
RWF3,2012,all plots,23/05/2012,,Comet,chemical pest control process,sprayed,Sprayed Comet,0.6,l/ha,200,l/ha,1,,,,
RWF3,2012,all plots,23/05/2012,,Bravo 500,chemical pest control process,sprayed,Sprayed Bravo 500,1,l/ha,200,l/ha,1,,,,
RWF3,2012,all plots,23/05/2012,,Opus,chemical pest control process,sprayed,Sprayed Opus,0.8,l/ha,200,l/ha,1,,,,
RWF3,2012,all plots,13/06/2012,,Amistar,chemical pest control process,sprayed,Sprayed w/ Amistar,0.3,l/ha,,,,,,,
RWF3,2012,all plots,13/06/2012,,Prosaro,chemical pest control process,sprayed,Sprayed Prosaro,0.7,l/ha,,,,,,,
RWF3,2012,paths,14/06/2012,,cut paths,mowing process,,cut paths,,,,,,,,,
RWF3,2012,all plots,01/08/2012,,Marking out Experiment,chemical pest control process,,Marking out Experiment .,,,,,,,,,
RWF3,2012,paths,07/08/2012,,cut paths and cultivated,tillage process,,Paths Cut and Cultivated .,,,,,,,,,
RWF3,2012,all plots,23/08/2012,,harvested,harvesting process,,harvested,,,,,,,,,
RWF3,2012,all plots,24/08/2012,,harvested O+Es,harvesting process,,Harvested OÂ«E's .,,,,,,,,,
RWF3,2012,all plots,24/08/2012,,"sampled, baled and weighed straw",baling process,,"sampled, baled and weighed straw",,,,,,,,,
RWF3,2012,fallow,14/09/2012,,rotavated,tillage process,,rotovated fallows,,,,,,,,,
RWF3,2012,all plots,20/09/2012,,Weedazol EW,chemical pest control process,sprayed,Sprayed Whole field w/ Weedazol EW,20,l/ha,,,,,,,
RWF3,2013,wheat,22/02/2013,,drilled,seeding process,,a Drilled Crusoe trt Redigo Deter 450,450,seeds/m2,,,,,Crusoe,Redigo Deter,
RWF3,2013,wheat,01/03/2013,,Pre-em herbicide Defy,chemical pest control process,,Pre-em herbicide Defy,23,l/ha,,,,,,,
RWF3,2013,wheat,01/03/2013,,Pre-em herbicide Stomp Aqua,chemical pest control process,,Pre-em herbicide Stomp Aqua Stomp 2.9 ha,2.9,l/ha,,,,,,,
RWF3,2013,Plot 1,02/04/2013,,springtined,tillage process,,Springtined plot 1 â€” d,,,,,,,,,
RWF3,2013,all plots,26/05/2013,,Simba (metasulfuron-methyl 20%),chemical pest control process,sprayed,Sprayed with Simba (metasulfuron-methyl -20%),30,g/ha,,,,,,,
RWF3,2013,all plots,26/05/2013,,Vortex (nonylohenoxypolyethanoxyethanol),chemical pest control process,sprayed,Sprayed with Vortex (nonylohenoxypolyethanoxyethanol) 1.5 Vha,1.5,l/ha,,,,,,,
RWF3,2013,fallow,22/05/2013,,rotavated,tillage process,,rotovated fallows,,,,,,,,,
RWF3,2013,paths,19/06/2013,,cut paths,mowing process,,CutPaths De â€”,,,,,,,,,
RWF3,2013,paths,04/07/2013,,cut paths,mowing process,,cut paths,,,,,,,,,
RWF3,2013,fallow,11/07/2013,,rotavated,tillage process,,â€” Rotavated Fallow â€” â€”,,,,,,,,,
RWF3,2013,paths,19/07/2013,,cut paths,mowing process,,"Cul Paths, - â€”",,,,,,,,,
RWF3,2013,wheat,12/08/2013,,"Harvested, opened up exp",harvesting process,,"Claas - Harvested, opened up exp. â€” -â€”",,,,,,,,,Claas
RWF3,2013,wheat,28/08/2013,,Harvested all Plots,harvesting process,,Sampo - Harvested all Plots â€” â€”,,,,,,,,,Sampo
RWF3,2013,wheat,29/08/2013,,harvested,harvesting process,,Sampo - Harvested = -â€”,,,,,,,,,
RWF3,2013,wheat,29/08/2013,,"sampled, baled and weighed straw",baling process,,Baled Sampled and Weighed E â€”,,,,,,,,,
RWF3,2014,all plots,01/10/2013,,Topping,mowing process,,"Topping ""n",,,,,,,,,
RWF3,2014,all plots,09/10/2013,,ploughed,tillage process,,Ploughed HE,,,,,,,,,
RWF3,2014,all plots,10/10/2013,,cultipressed,tillage process,,Cultipressed Â£f,,,,,,,,,
RWF3,2014,wheat,18/10/2013,,drilled,seeding process,,Drilled All plots - var. Crusoe,400,seeds/m2,,,,,Crusoe,Redigo,
RWF3,2014,all plots,27/11/2013,,Major Slug Pellets,chemical pest control process,,Applied Major Slug Pellets,4,kg/ha,,,,,,,
RWF3,2014,all plots,27/11/2013,,Hallmark,chemical pest control process,sprayed,Sprayed Hallmark,50,ml/ha,,,,,,,
RWF3,2014,all plots,27/11/2013,,Liberator,chemical pest control process,sprayed,Sprayed Liberator,600,ml/ha,,,,,,,
RWF3,2014,all plots,27/11/2013,,Stomp,chemical pest control process,sprayed,Sprayed Stomp,17,l/ha,,,,,,,
RWF3,2014,all plots,03/04/2014,,Artemis,chemical pest control process,sprayed,Sprayed Artemis,1,l/ha,,,,,,,
RWF3,2014,all plots,03/04/2014,,Bravo 500,chemical pest control process,sprayed,Sprayed Bravo 500,1,l/ha,,,,,,,
RWF3,2014,all plots,03/04/2014,,BASF 3C Chlormequat 720,chemical pest control process,sprayed,Sprayed BASF 3C 720,1.75,l/ha,,,,,,,
RWF3,2014,fallow,04/04/2014,,rotavated,tillage process,,Rotavated All Fallow Plots --,,,,,,,,,
RWF3,2014,fallow,09/04/2014,,power harrowed,tillage process,,Power-harrowed - Fallows and Fallow D plots,,,,,,,,,
RWF3,2014,wheat,28/04/2014,,Kingdom,chemical pest control process,sprayed,Sprayed Kingdom,1.25,l/ha,,,,,,,
RWF3,2015,all plots,08/10/2014,,ploughed - thrown north,tillage process,,ploughed (thrown North) . l,,,,,,,,,
RWF3,2015,wheat,28/10/2014,,drilled,seeding process,,Drilled WW Crusoe dr Redgio,350,seeds/m2,,,,,Crusoe,Redigo,
RWF3,2015,all plots,10/11/2014,,Crystal,chemical pest control process,sprayed,Sprayed Crystal,4,l/ha,,,,,,,
RWF3,2015,all plots,04/12/2014,,Hallmark,chemical pest control process,sprayed,Sprayed Hallmark,50,ml/ha,,,,,,,
RWF3,2015,all plots,05/04/2015,,Artemis,chemical pest control process,sprayed,Sprayed Artemis,1,l/ha,,,,,,,
RWF3,2015,all plots,05/04/2015,,Bravo 500,chemical pest control process,sprayed,Sprayed Bravo 500,1,l/ha,,,,,,,
RWF3,2015,all plots,05/04/2015,,Chlormequat 750,chemical pest control process,sprayed,Sprayed Chlormequat 750,1.25,l/ha,,,,,,,
RWF3,2015,all plots,05/04/2015,,Moddus,chemical pest control process,sprayed,Sprayed Moddus,150,ml/ha,,,,,,,
RWF3,2015,fallow,20/04/2015,,power harrowed,tillage process,,Power harrowed fallow plot,,,,,,,,,
RWF3,2015,all plots,27/04/2015,,Kingdom,chemical pest control process,sprayed,Sprayed Kingdom,125,l/ha,,,,,,,
RWF3,2015,all plots,27/04/2015,,Balear 720,chemical pest control process,sprayed,Sprayed Balear720,700,ml/ha,,,,,,,
RWF3,2015,fallow,11/05/2015,,Power harrowed all ground,tillage process,,Powerharrowed all fallow ground Tc,,,,,,,,,
RWF3,2015,all plots,27/05/2015,,Ally Max,chemical pest control process,sprayed,Sprayed Ally Max,30,g/ha,,,,,,,
RWF3,2015,all plots,27/05/2015,,Bassoon,chemical pest control process,sprayed,Sprayed Bassoon,750,ml/ha,,,,,,,
RWF3,2015,all plots,27/05/2015,,Gemstone,chemical pest control process,sprayed,Sprayod Gemstone 1 Lk,1,l/ha,,,,,,,
RWF3,2015,all plots,27/05/2015,,Bravo 500,chemical pest control process,sprayed,Sprayed Bravo500 c,,,,,,,,,
RWF3,2015,all plots,15/06/2015,,Proline onto WW,chemical pest control process,sprayed,Sprayed Proline onto WW,500,ml/ha,,,,,,,
RWF3,2015,fallow,16/06/2015,,rotavated,tillage process,,rotovated fallows,,,,,,,,,
RWF3,2015,wheat,13/09/2015,,Harvested All Plots for Grain Yield,harvesting process,,Harvested All Plots for Grain Yield c,,,,,,,,,
RWF3,2015,wheat,13/09/2015,,"sampled, baled and weighed straw",baling process,,"sampled, baled and weighed straw",,,,,,,,,
RWF3,2016,wheat,09/10/2015,,Ploughed - thrown south,tillage process,,Ploughed - thrown south - -,,,,,,,,,
RWF3,2016,all plots,09/10/2015,,Topped all field and experiment,mowing process,,Topped all field and experiment - Batwing - -,,,,,,,,,Batwing
RWF3,2016,wheat,15/10/2015,,Powerharrowed - seed bed preparation,tillage process,,Powerharrowed - seed bed preparation - -,,,,,,,,,
RWF3,2016,wheat,15/10/2015,,drilled,seeding process,,Drilled Winter Wheat var. Crusoe trt Redigo â€”,350,seeds/m2,,,,,Crusoe,Redigo,
RWF3,2016,wheat,18/10/2015,,Ring Rolled All New Drilling,tillage process,,Ring Rolled All New Drilling,,,,,,,,,
RWF3,2016,wheat,19/10/2015,,Liberator,chemical pest control process,sprayed,Sprayed Liberater - wheat only,0.6,l/ha,,,,,,,
RWF3,2016,wheat,19/10/2015,,Stomp Aqua,chemical pest control process,sprayed,Sprayed Stomp Aqua - wheat only,1.75,l/ha,,,,,,,
RWF3,2016,wheat,12/11/2015,,Hallmark,chemical pest control process,sprayed,Sprayed Hallmark,40,ml/ha,,,,,,,
RWF3,2016,wheat,03/12/2015,,TDS Major,chemical pest control process,,Applied TDS Major,5,kg/ha,,,,,,,
RWF3,2016,wheat,12/12/2015,,Hallmark,chemical pest control process,sprayed,Sprayed Hallmark,40,ml/ha,,,,,,,
RWF3,2016,wheat,08/04/2016,,Moddus,chemical pest control process,sprayed,Sprayed Moddus,150,ml/ha,,,,,,,
RWF3,2016,wheat,08/04/2016,,BASF 3C Chlormequat 750,chemical pest control process,sprayed,Sprayed BASF 3C Chlormequat750,1.25,l/ha,,,,,,,
RWF3,2016,wheat,08/04/2016,,Odin,chemical pest control process,sprayed,Sprayed Odin,500,ml/ha,,,,,,,
RWF3,2016,wheat,08/04/2016,,Mirage 40ec,chemical pest control process,sprayed,Sprayed Mirage 40ec,500,ml/ha,,,,,,,
RWF3,2016,wheat,09/04/2016,,Bravo 500,chemical pest control process,sprayed,Sprayed Bravo 500,1,l/ha,,,,,,,
RWF3,2016,wheat,05/05/2016,,keystone,chemical pest control process,sprayed,Sprayed Keystone - wheat only,800,ml/ha,,,,,,,
RWF3,2016,wheat,05/05/2016,,Balear 720,chemical pest control process,sprayed,Sprayed Balear720 - wheat only,700,ml/ha,,,,,,,
RWF3,2016,wheat,25/05/2016,,Simba SX,chemical pest control process,sprayed,Sprayed Simba SX - wheat only,20,g/ha,,,,,,,
RWF3,2016,wheat,25/05/2016,,Vortex,chemical pest control process,sprayed,Sprayed Vortex - wheat only,1.5,l/ha,,,,,,,
RWF3,2016,wheat,25/05/2016,,Spiggot,chemical pest control process,sprayed,Sprayed Spiggot - wheat only,250,ml/ha,,,,,,,
RWF3,2016,wheat,09/07/2016,,Cello,chemical pest control process,sprayed,Sprayed Cello,550,ml/ha,,,,,,,
RWF3,2016,wheat,09/07/2016,,Hallmark,chemical pest control process,sprayed,Sprayed Hallmark,50,ml/ha,,,,,,,
RWF3,2016,wheat,23/08/2016,,Mopped Up remaining crop (Harvest),harvesting process,,Mopped Up remaining crop (Harvest) - -,,,,,,,,,
RWF3,2017,wheat,28/09/2016,,ploughed - thrown north,tillage process,,ploughed (thrown North) . l,,,,,,,,,
RWF3,2017,wheat,02/10/2016,,Buffalo Elite,chemical pest control process,sprayed,Sprayed Buffalo Elite,1,l/ha,,,,,,,
RWF3,2017,wheat,02/10/2016,,Samurai,chemical pest control process,sprayed,Sprayed Samurai,3,l/ha,,,,,,,
RWF3,2017,wheat,06/10/2016,,Cultipressed all ground,tillage process,,Cultipressed All Ground -,,,,,,,,,
RWF3,2017,wheat,10/10/2016,,Ring Rolled All New Drilling,tillage process,,Ring Rolled All New Drilling,,,,,,,,,
RWF3,2017,wheat,10/10/2016,,drilled,seeding process,,Drilled Crusoe trt w/Redigo Pro + Deter,350,seeds/m2,,,,,Crusoe,Redigo Pro + Deter,
RWF3,2017,wheat,10/10/2016,,Cultipressed all sites and surrounds,tillage process,,Cultipressed -all sites and surrounds -o-,,,,,,,,,
RWF3,2017,wheat,15/10/2016,,Liberator,chemical pest control process,sprayed,Sprayed Liberator,600,ml/ha,,,,,,,
RWF3,2017,wheat,15/10/2016,,Defy,chemical pest control process,sprayed,Sprayed Defy,3,l/ha,,,,,,,
RWF3,2017,wheat,15/10/2016,,Deploy,chemical pest control process,sprayed,Sprayed Deploy,400,ml/ha,,,,,,,
RWF3,2017,wheat,02/12/2016,,Hallmark,chemical pest control process,sprayed,Sprayed Hallmark,50,ml/ha,,,,,,,
RWF3,2017,wheat,04/04/2017,,Nitram,agronomic fertilization process,,Applied Nitram,145,kg/ha,,,,,,,
RWF3,2017,wheat,05/04/2017,,Artemis,chemical pest control process,sprayed,Sprayed Artemis,1,l/ha,,,,,,,
RWF3,2017,wheat,05/04/2017,,Claw 500,chemical pest control process,sprayed,Sprayed Claw 500,1,l/ha,,,,,,,
RWF3,2017,wheat,05/04/2017,,3C Chlormequat 750,chemical pest control process,sprayed,Sprayed 3C Chlormequat 750,2,l/ha,,,,,,,
RWF3,2017,wheat,27/04/2017,,keystone,chemical pest control process,sprayed,Sprayed keystone,600,ml/ha,,,,,,,
RWF3,2017,wheat,27/04/2017,,epic,chemical pest control process,sprayed,Sprayed epic,400,ml/ha,,,,,,,
RWF3,2017,wheat,27/04/2017,,balear 720sc,chemical pest control process,sprayed,Sprayed balear 720sc,700,ml/ha,,,,,,,
RWF3,2017,wheat,19/06/2017,,Fezan (Tebuconazole),chemical pest control process,sprayed,Sprayed Fezan (Tebuconazole),750,ml/ha,,,,,,,
RWF3,2017,wheat,24/08/2017,,harvested,harvesting process,,harvested,,,,,,,,,
RWF3,2017,wheat,07/09/2017,,Straw baled and removed,baling process,,Straw baled and removed e 19,,,,,,,,,
RWF3,2007,wheat,04/09/2007,,"sampled, baled and weighed straw",baling process,,,,,,,,,,,
RWF3,2008,wheat,27/08/2008,,combine harvested plot for yield,harvesting process,,,,,,,,,,,
RWF3,2008,wheat,27/08/2008,,swathed straw,swathing process,,,,,,,,,,,
RWF3,2008,wheat,27/08/2008,,"sampled, baled and weighed straw",baling process,,,,,,,,,,,
RWF3,2008,wheat,30/08/2008,,baled,baling process,,,,,,,,,,,
